"","Year","State","Population","GDP","Coal","Petroleum","Natural Gas","Wood and Wood Derived Fuels","Nuclear","Solar Thermal and Photovoltaic","Wind","Geothermal","Hydroelectric Conventional","Other Biomass","Other Gases","Other","Pumped Storage","Total"
"961","2008","MN",5247018,265341,31755253,231617,2865846,725220,12996838,0,4354620,0,727061,771042,26520,309342,0,54763360
"962","2008","MO",5923916,248838,73531660,57421,5196137,1613,9378629,0,203313,0,2046773,41100,2587,24208,545355,91028795
"963","2008","MS",2947806,94805,16683402,76281,20607427,1386275,9396790,0,0,0,0,5051,40445,10040,0,48205711
"964","2008","MT",976415,36852,18331532,419150,65659,110958,0,0,593138,0,9999557,0,5772,111371,0,29637137
"965","2008","NC",9309449,412889,75814787,320221,4177342,1799930,39776280,1801,0,0,3033642,120482,0,315642,-121064,125239063
"966","2008","ND",657569,32263,29672230,49092,-51,0,0,0,1693458,0,1252790,12927,0,54133,0,32734579
"967","2008","NE",1796378,85574,21479773,34655,758487,0,9479039,0,214184,0,346456,60929,0,0,0,32373522
"968","2008","NH",1315906,60164,3450770,136281,7073351,1009640,9350314,0,10319,0,1633224,155025,0,58068,0,22876992
"969","2008","NJ",8711090,493733,9028491,325312,20751755,0,32194798,2669,20885,0,25773,881736,158826,559390,-274845,63674789
"970","2008","NM",2010662,86209,27014233,52589,7966007,0,0,0,1642787,0,312288,18885,0,3049,0,37009837
"971","2008","NV",2653630,128899,7812352,14270,23971911,0,0,156013,0,1382820,1750620,0,1987,0,0,35089974
"972","2008","NY",19212436,1109994,19154125,3745328,43856460,555097,43209171,0,1250700,0,26723131,1512860,0,987366,-672139,140322100
"973","2008","OH",11515391,493813,130694310,1437938,2484391,418117,17513878,0,15084,0,386435,190175,260924,11000,0,153412251
"974","2008","OK",3668976,155015,36314917,22536,33774167,23006,0,0,2358080,0,3811273,169618,10219,12691,-167598,76328908
"975","2008","OR",3768748,180251,4044319,14793,17387162,717117,0,0,2575234,0,33805024,130747,0,44042,0,58718438
"976","2008","PA",12612285,566147,117583412,937924,18730607,657976,78658093,175,729425,0,2548858,1416201,609664,832354,-353762,222350925
"977","2008","RI",1055003,47447,0,26334,7197548,0,0,0,0,0,4977,158407,0,0,0,7387266
"978","2008","SC",4528996,162676,41539695,180467,5728988,1696067,51762950,0,0,0,1123115,119759,0,93529,-1266564,100978005
"979","2008","SD",799124,37014,3660482,23175,228569,0,0,0,145136,0,2993107,1665,0,30538,0,7082672
"980","2008","TN",6247411,250558,57058129,215684,467230,879293,27029617,0,50117,0,5646073,35900,12030,7917,-738679,90663312
"981","2008","TX",24309039,1243756,147131841,1033520,193247078,975599,40727370,0,16225022,0,1039467,438473,3400506,568905,0,404787781
"982","2008","US-TOTAL",304093966,14626598,1985801247,46242612,882980599,37299853,806208435,864315,55363100,14839977,254831385,17733759,11706876,11803665,-6288062,4119387760
"983","2008","UT",2663029,116615,38020367,43612,7366307,0,0,0,23900,254277,668084,23685,35788,142743,0,46578763
"984","2008","VA",7833496,399479,31776356,1150360,9315083,1916288,27930764,0,0,0,1010993,782172,0,434205,-1637688,72678531
"985","2008","VT",624151,25303,0,4266,2655,415103,4895053,0,10235,0,1492904,0,0,0,0,6820216
"986","2008","WA",6562231,352922,8761644,35189,9809354,1113073,9269639,0,3657484,0,77636758,167881,272339,56377,48713,110828451
"987","2008","WI",5640996,245197,41705860,931160,5243589,775040,12154510,0,487141,0,1616142,491754,0,74358,0,63479555
"988","2008","WV",1840310,62175,89113480,137199,180410,-390,0,0,391910,0,1248037,0,50251,2199,0,91123097
"989","2008","WY",546043,43285,43807903,44027,494679,0,0,0,962542,0,835275,0,288645,67377,0,46500448
"990","2009","AK",698895,50514,630592,1156882,3577403,0,0,0,7027,0,1323744,6511,0,0,0,6702159
"991","2009","AL",4757938,169586,55608724,219274,31617083,3035375,39716204,0,0,0,12535373,14482,134728,374314,0,143255556
"992","2009","AR",2896843,100098,25075250,88470,11221413,1528501,15169966,0,0,0,4192706,57050,0,24019,100365,57457739
"993","2009","AZ",6343154,243102,39706817,62699,34739170,136641,30661851,14145,29545,0,6427345,21990,0,1567,169480,111971250
"994","2009","CA",36961229,1913674,2049947,1542848,113463455,3732016,31763804,647390,5839813,12852783,27888036,2467660,1622844,752687,152849,204776132
"995","2009","CO",4972195,250082,31636023,13453,13840025,388,0,25585,3163836,0,1885724,56164,0,53411,-108658,50565952
"996","2009","CT",3561807,226076,2453497,298878,9809351,622,16657382,0,0,0,509546,758108,0,713453,5385,31206222
"997","2009","DC",592228,98938,0,35499,0,0,0,0,0,0,0,0,0,0,0,35499
"998","2009","DE",891730,56374,2848171,258366,1376401,0,0,0,0,0,0,125611,227137,5877,0,4841563
"999","2009","FL",18652644,721928,54003072,9221017,118322308,1954125,29117877,9470,0,0,208202,2376737,6800,2732701,0,217952308
"1000","2009","GA",9620846,402728,69478196,649674,20505749,2745569,31682579,0,0,0,3259683,79600,0,25337,271988,128698376
"1001","2009","HI",1346717,64986,1500166,8289107,0,0,0,1390,251427,167591,112649,284427,22345,381432,0,11010533
"1002","2009","IA",3032870,136596,37351436,85251,1184217,194,4678931,0,7420520,0,971165,167887,0,463,0,51860063
"1003","2009","ID",1554439,53832,82565,41,1643595,477948,0,0,313418,75950,10434264,0,0,72371,0,13100152
"1004","2009","IL",12796778,639965,89966860,112531,4494720,461,95473920,16,2819532,0,136380,709743,88374,61820,0,193864357
"1005","2009","IN",6459325,263380,108311698,156757,3829658,0,0,0,1403192,0,503470,302644,1820065,342796,0,116670280
"1006","2009","KS",2832704,122431,32243043,120761,2668891,0,8768548,0,2863267,0,12798,0,0,0,0,46677308
"1007","2009","KY",4317074,156113,84037596,2016282,878430,262660,0,0,0,0,3317641,100874,4314,12629,0,90630427
"1008","2009","LA",4491648,209507,23067136,1857709,44003264,2296773,16782077,0,0,0,1236351,67186,1226994,456186,0,90993676
"1009","2009","MA",6517613,382747,9028110,897078,20987836,115384,5396021,43,5956,0,1201076,1107875,0,760909,-533636,38966651
"1010","2009","MD",5730388,303265,24162345,329900,1767845,175057,14550119,0,0,0,1888769,375722,269182,255891,0,43774832
"1011","2009","ME",1329590,50222,72146,433433,7355394,3366750,0,0,298623,0,4211679,272871,0,338953,0,16349849
"1012","2009","MI",9901591,366401,66847683,399249,8419551,1489001,21851009,0,300172,0,1371926,834012,202510,344358,-856864,101202605
"1013","2009","MN",5281203,259460,29327226,65259,2846483,796331,12393425,0,5053022,0,809088,887304,24112,289599,0,52491849
"1014","2009","MO",5961088,249574,71611240,87519,3416231,2090,10247116,0,499377,0,1816693,73338,6532,27423,566713,88354272
"1015","2009","MS",2958774,92182,12957662,16601,23267299,1417319,10998515,0,0,0,0,6960,24735,12393,0,48701484
"1016","2009","MT",983982,35605,15611279,490433,77762,94642,0,0,820924,0,9505940,0,1447,110308,0,26712735
"1017","2009","NC",9449566,408913,65082782,296859,4851885,1757350,40847711,4563,0,0,5171257,131491,0,220428,43077,118407403
"1018","2009","ND",664968,32364,29606966,45016,16606,0,0,0,2997530,0,1475251,11572,43526,0,0,34196467
"1019","2009","NE",1812683,86694,23349780,22869,311581,0,9435142,0,382634,0,433690,66195,0,0,0,34001892
"1020","2009","NH",1316102,60681,2885668,183081,5342357,984181,8816673,0,62477,0,1680492,151278,0,57915,0,20164122
"1021","2009","NJ",8755602,484185,5099868,278191,20624990,0,34327954,10707,20918,0,32081,928206,169730,520308,-201714,61811239
"1022","2009","NM",2036802,82691,29117308,44613,8661073,0,0,0,1546718,0,270963,33664,0,0,0,39674339
"1023","2009","NV",2684665,119482,7539936,16184,25877621,890,0,174309,0,1633213,2460595,0,2385,0,0,37705133
"1024","2009","NY",19307066,1143925,12758873,2648306,41779597,535853,43484614,0,2266339,0,27615106,1664816,0,877433,-480387,133150550
"1025","2009","OH",11528896,477902,113711997,1311743,4650456,409685,15206084,0,14114,0,527746,209611,37477,11312,0,136090225
"1026","2009","OK",3717572,143380,34059107,9463,34631299,68064,0,0,2698199,0,3552573,163010,0,1925,-116831,75066809
"1027","2009","OR",3808600,181222,3196902,7955,16133451,674381,0,0,3469714,0,33033513,128332,0,46609,0,56690856
"1028","2009","PA",12666858,567764,105474534,915087,29214955,694242,77327686,3562,1074788,0,2682866,1579336,442504,817094,-730511,219496144
"1029","2009","RI",1053646,47800,0,17131,7530358,0,0,0,0,0,4736,144600,0,0,0,7696824
"1030","2009","SC",4589872,161045,34477512,523484,9780193,1610717,52149734,0,0,0,2332005,137254,0,91029,-976443,100125486
"1031","2009","SD",807067,36504,3217353,8320,80334,0,0,0,420981,0,4432451,5775,0,31318,0,8196531
"1032","2009","TN",6306019,247321,41633240,186930,409321,862421,26962001,0,51747,0,10211962,36300,12010,788,-649832,79716889
"1033","2009","TX",24801761,1171474,139106597,1404606,189066483,649298,41497617,0,20026103,0,1028657,429075,3649305,310169,0,397167910
"1034","2009","US-TOTAL",306771529,14320114,1755904253,38936515,920978681,36050138,798854585,891179,73886132,15008658,273445094,18442596,10632107,11928334,-4627345,3950330926
"1035","2009","UT",2723421,114525,35526126,36057,6444042,0,0,0,159537,279121,835257,47878,27933,186994,0,43542946
"1036","2009","VA",7925937,409823,25599288,1087660,12201384,1708316,28212252,0,0,0,1478630,709203,0,420042,-1334709,70082066
"1037","2009","VT",624817,25222,0,2439,4431,393266,5360608,0,11589,0,1485825,24190,0,0,0,7282348
"1038","2009","WA",6667426,351316,7477773,53604,11971141,1305162,6634014,0,3572486,0,72932704,167023,244888,58956,52383,104470133
"1039","2009","WI",5669264,245815,37279995,712451,5484140,769156,12683151,0,1051965,0,1393988,519174,0,65040,0,59959060
"1040","2009","WV",1847775,63485,68079900,169318,109435,-689,0,0,742439,0,1645927,-149,35868,465,0,70782514
"1041","2009","WY",559851,37214,41954266,50181,488014,0,0,0,2226205,0,966572,0,284361,59613,0,46029212
"1042","2010","AK",713856,0,620443,937056,3750024,0,0,0,12607,0,1433141,6304,0,0,0,6759576
"1043","2010","AL",4785822,0,63050411,199854,39235017,2365453,37940821,0,0,0,8704254,11533,276725,366444,0,152150512
"1044","2010","AR",2922297,0,28152445,45179,12469077,1566984,15022678,0,0,0,3658962,56959,0,28421,-521,61000185
"1045","2010","AZ",6411999,0,43643807,66434,29675942,139826,31199935,15754,134916,0,6622160,28411,0,14742,209030,111750957
"1046","2010","CA",37336011,0,2100221,1059289,107522313,3550877,32200757,769331,6078632,12600098,33430870,2450783,1694641,839048,-171265,204125596
"1047","2010","CO",5048575,0,34559290,17482,11062275,2205,0,42498,3451851,0,1578264,57979,0,69741,-120792,50720792
"1048","2010","CT",3579345,0,2604399,408932,11715672,414,16750304,0,0,0,390667,739246,13936,716561,9492,33349623
"1049","2010","DC",605210,0,0,199858,0,0,0,0,0,0,0,0,0,0,0,199858
"1050","2010","DE",899731,0,2568370,56095,2864983,0,0,0,2556,0,0,135641,0,0,0,5627645
"1051","2010","FL",18852220,0,59897433,9122497,128634251,2018868,23935922,80440,0,0,177474,2387416,8075,2833559,0,229095935
"1052","2010","GA",9714464,0,73298042,640563,23884457,3053562,33512033,0,0,0,3321702,127001,0,17536,-277954,137576941
"1053","2010","HI",1363950,0,1545513,8087337,0,9,0,1770,261120,200595,70423,283474,21915,363880,0,10836036
"1054","2010","IA",3050295,0,41282937,154297,1312195,0,4450640,0,9170337,0,948168,190146,0,0,0,57508721
"1055","2010","ID",1570639,0,88278,74,1689232,477841,0,0,440746,71841,9154244,23582,0,78726,0,12024564
"1056","2010","IL",12840097,0,93611365,109744,5723733,120,96189587,14145,4453634,0,118543,670260,160645,300095,0,201351872
"1057","2010","IN",6490308,0,112327658,154555,6474986,0,0,0,2934043,0,453712,311623,2144140,380021,0,125180739
"1058","2010","KS",2858949,0,32505053,103110,2287323,0,9555712,0,3405065,0,13214,54286,0,0,0,47923762
"1059","2010","KY",4349838,0,91053858,2284852,1840708,349071,0,0,0,0,2580246,90803,2662,15457,0,98217658
"1060","2010","LA",4545581,0,23923749,3280844,51344079,2393409,18639347,0,0,0,1108794,74367,1561160,559192,0,102884940
"1061","2010","MA",6564073,0,8305890,295736,25581752,125412,5917813,928,22068,0,996339,1125326,0,770629,-337069,42804824
"1062","2010","MD",5788101,0,23668205,322438,2896979,164688,13993948,80,1494,0,1667396,407403,214727,269906,0,43607264
"1063","2010","ME",1327361,0,87193,272300,8373606,3389577,0,0,499198,0,3810381,263508,0,322896,0,17018660
"1064","2010","MI",9876498,0,65604374,382028,12249262,1669736,29624580,0,360340,0,1250553,802376,299005,331677,-1022559,111551371
"1065","2010","MN",5310418,0,28082550,31056,4340847,932558,13478046,0,4791723,0,840410,915352,0,257686,0,53670227
"1066","2010","MO",5996085,0,75047229,125894,4689867,119,8996033,0,925490,0,1539347,61988,6990,32347,887686,92312989
"1067","2010","MS",2970811,0,13628997,81500,29618922,1503279,9643241,0,0,0,0,991,1635,8696,0,54487260
"1068","2010","MT",990575,0,18600634,408501,57112,96924,0,0,930233,0,9414662,0,1899,281214,0,29791181
"1069","2010","NC",9559488,0,71951214,293373,8447237,1876492,40739529,11340,0,0,4756549,195310,0,407440,0,128678483
"1070","2010","ND",674345,0,28462040,38220,16353,0,0,0,4095641,0,2042118,12387,35536,37247,0,34739542
"1071","2010","NE",1829865,0,23362776,30849,375035,0,11054337,0,421645,0,1313856,71508,0,0,0,36630006
"1072","2010","NH",1316517,0,3082643,71681,5364836,1029758,10910055,0,75688,0,1477583,126772,0,56896,0,22195912
"1073","2010","NJ",8803580,0,6417891,235004,24902230,0,32771305,21084,12653,0,18119,816317,106408,575255,-193772,65682494
"1074","2010","NM",2064950,0,25617789,49869,8512083,0,0,8930,1832182,0,217010,13680,0,0,0,36251542
"1075","2010","NV",2703493,0,6997302,11158,23688192,0,0,216917,0,2069730,2157296,0,5652,0,0,35146248
"1076","2010","NY",19400867,0,13582766,2004975,48915545,547304,41869535,0,2596154,0,25471697,1671090,0,831851,-529264,136961654
"1077","2010","OH",11540070,0,117828009,1442424,7127859,398810,15804803,12848,12576,0,429024,275855,254099,12030,0,143598337
"1078","2010","OK",3759481,0,31475137,18089,33941682,254829,0,0,3808083,0,2808788,97043,0,0,-152918,72250733
"1079","2010","OR",3837083,0,4126435,3420,15651176,631941,0,0,3920007,0,30542260,204932,0,46828,0,55126999
"1080","2010","PA",12711077,0,110369292,571345,33717608,674878,77828348,7910,1854032,0,2332201,1708356,551509,844607,-707779,229752306
"1081","2010","RI",1053078,0,0,11659,7583281,0,0,0,3124,0,3706,136949,0,0,0,7738719
"1082","2010","SC",4636290,0,37671118,190727,10927237,1742067,51988079,0,0,0,2376444,130997,0,61164,-934701,104153133
"1083","2010","SD",816192,0,3298256,6124,134706,0,0,0,1371750,0,5238801,0,0,0,0,10049636
"1084","2010","TN",6356628,0,43670196,216903,2302384,913856,27739221,0,40570,0,8137795,33123,13462,2586,-721472,82348625
"1085","2010","TX",25245717,0,150172832,708481,186882238,900074,41335248,8208,26251410,0,1261832,545136,3290570,339017,0,411695046
"1086","2010","US-TOTAL",309347057,0,1847290279,37061013,987697234,37172160,806968301,1212182,94652246,15219213,260203069,18917207,11312787,12855342,-5501132,4125059899
"1087","2010","UT",2774346,0,34057265,50357,6455396,0,0,0,447680,276949,695512,56338,36220,173638,0,42249355
"1088","2010","VA",8025376,0,25459221,1292861,16999125,1404304,26571899,0,0,0,1500182,815345,0,414121,-1490602,72966456
"1089","2010","VT",625792,0,0,4509,3783,443366,4782473,0,13892,0,1346887,25081,0,0,0,6619990
"1090","2010","WA",6741911,0,8526933,32476,10359235,1675915,9241133,0,4744679,0,68288383,196370,292019,62259,53328,103472729
"1091","2010","WI",5689268,0,40168733,718302,5496814,877632,13280939,0,1088464,0,2111852,507860,18,63454,0,64314067
"1092","2010","WV",1854176,0,78147563,154557,139601,0,0,0,939172,0,1367361,0,40075,618,0,80788947
"1093","2010","WY",564358,0,42986523,56146,458983,0,0,0,3246793,0,1023887,0,279065,67857,0,48119254
"1094","2011","AK",722572,59318,656385,944998,3906433,0,0,0,12446,0,1344746,3287,2738,0,0,6871033
"1095","2011","AL",4801695,181923,56807353,120384,47681054,2806764,39356122,0,0,0,8883598,9898,291534,382503,0,156339210
"1096","2011","AR",2938430,109378,29418195,55874,12946682,1586637,14194445,0,0,0,2957845,81008,0,32418,34431,61307536
"1097","2011","AZ",6472867,255621,43702297,53245,23252700,143626,31277863,83349,255579,0,9174092,46834,0,14754,121019,108125357
"1098","2011","CA",37701901,2031348,1982182,910572,88973831,3444683,36663247,888829,7751837,12552383,42557467,2584693,1666987,916924,-88793,200804842
"1099","2011","CO",5119661,266796,33954687,22218,10186303,172,0,104636,5200322,0,2082621,61520,0,63454,-243379,51432554
"1100","2011","CT",3590537,232271,525807,165810,15188145,836,15927837,0,0,0,567442,658873,0,704867,5604,33745221
"1101","2011","DC",620427,108029,0,129675,71199,0,0,0,0,0,0,0,0,0,0,200874
"1102","2011","DE",907829,59763,1454996,37739,4731369,0,0,8280,4825,0,0,144732,208254,0,0,6590195
"1103","2011","FL",19107900,735244,51990961,3280944,136363874,2209433,22015368,125726,0,0,182042,2334985,6191,3385051,0,221894574
"1104","2011","GA",9813201,418917,60159340,551288,26543604,3070257,32306181,0,0,0,2705058,119263,0,27867,-733517,124749341
"1105","2011","HI",1378251,69689,1424036,7923925,0,0,0,3593,340812,223888,93141,312627,35250,366061,0,10723333
"1106","2011","IA",3064904,149402,38229360,141020,991183,0,5215229,0,10709177,0,925352,160592,0,0,0,56371913
"1107","2011","ID",1583780,57081,83412,26,1110744,474384,0,0,1306682,63490,13404799,47618,0,77631,0,16568786
"1108","2011","IL",12858725,679269,90013325,84240,5955800,519,95823196,14062,6213132,0,140462,637580,318549,298862,0,199499728
"1109","2011","IN",6516560,291890,104152598,1332630,10063968,0,0,0,3285411,0,408779,335588,2183387,369053,0,122131414
"1110","2011","KS",2869965,137654,31655849,56539,2535087,0,7318888,0,3719979,0,14745,58753,0,0,0,45359840
"1111","2011","KY",4370038,172255,91656030,1734950,1545505,341272,0,0,0,0,2969312,94958,0,8955,0,98350982
"1112","2011","LA",4575972,236958,24627519,4707477,54322464,2371437,16614975,0,0,0,1044019,71093,1292182,439570,0,105490737
"1113","2011","MA",6612270,413673,4058807,196503,25939672,101295,5085220,4764,61385,0,1148762,1039130,0,859514,-440231,38054821
"1114","2011","MD",5843833,323942,21058936,228967,2310660,168432,14397437,2706,270713,0,2547123,379890,154640,298563,0,41818068
"1115","2011","ME",1327930,51481,55166,177565,6876831,3511418,0,0,706640,0,3978978,276637,0,390454,0,15973688
"1116","2011","MI",9875736,401360,58948269,342769,12982054,1678607,32889467,0,456474,0,1357308,827244,269175,363156,-945017,109169507
"1117","2011","MN",5348036,284491,28258626,37907,3350773,748211,11958525,0,6725695,0,746148,932205,0,361971,0,53120061
"1118","2011","MO",6010544,256996,78315850,79804,4548230,46,9371323,0,1178212,0,1185144,62147,0,21387,114254,94876397
"1119","2011","MS",2978464,96840,9723111,36341,29965609,1502779,10336789,0,0,0,0,3297,0,3017,0,51570943
"1120","2011","MT",997661,40842,15055722,460626,418193,0,0,0,1265168,0,12595881,0,20,332933,0,30128543
"1121","2011","NC",9651502,428731,59758357,217636,11155211,1952891,40526834,17380,0,0,3893396,375213,0,492937,0,118389855
"1122","2011","ND",685242,42123,27108926,42119,19902,0,0,0,5235590,0,2580042,9862,39160,44299,0,35079900
"1123","2011","NE",1842232,99050,25965243,37207,425895,0,6933174,0,1050885,0,1617228,65420,0,0,0,36095051
"1124","2011","NH",1318109,64098,2208203,77506,6657569,917072,8362807,0,66092,0,1604811,108059,0,63822,0,20065941
"1125","2011","NJ",8842614,497571,4155097,165588,25201075,0,33606447,68878,10523,0,24407,876111,139175,643573,-196778,64694096
"1126","2011","NM",2078407,89543,27140863,37801,8565984,0,0,127802,2104497,0,194766,9426,0,0,0,38181139
"1127","2011","NV",2718586,122744,5407304,14213,21841397,0,0,291225,0,2146119,2190583,0,7261,37817,0,31935918
"1128","2011","NY",19521745,1231936,9426160,1189481,50804755,442128,42695009,6443,2828069,0,27996988,1619149,0,905187,-433021,137480347
"1129","2011","OH",11544757,521870,105336957,1388432,12337577,389998,14889746,15495,198443,0,383655,331756,303743,10003,0,135585804
"1130","2011","OK",3786527,165278,34478947,15548,32836700,226725,0,0,5605265,0,1506941,87242,0,1541,-153195,74605714
"1131","2011","OR",3867644,200267,3333516,7954,8497730,492099,0,90,4775374,0,42314821,222255,0,51326,0,59695164
"1132","2011","PA",12743995,607403,100603082,441724,41792165,627935,76146617,23144,1794465,0,3217216,1653446,616163,892525,-493760,227314722
"1133","2011","RI",1052020,49931,0,13640,8570904,0,0,0,2912,0,7411,127405,0,0,0,8722273
"1134","2011","SC",4673054,171153,34168549,111558,12936343,1988074,52902576,0,0,0,1554181,141094,0,60335,-890143,102972567
"1135","2011","SD",824171,42453,2585565,7543,129313,0,0,0,2668300,0,6608164,0,0,0,0,11998886
"1136","2011","TN",6398389,264958,40777224,195262,3259359,930454,26919177,0,53143,0,9575639,36180,16689,1102,-660367,81103862
"1137","2011","TX",25657477,1351048,157896535,976805,200500149,928281,39648457,28639,30548087,0,563054,678127,3389840,318950,0,435476924
"1138","2011","US-TOTAL",311721632,15406002,1733430005,30182245,1013688929,37449067,790204367,1817696,120176599,15316068,319354903,19221763,11566200,14153599,-6420516,4100140926
"1139","2011","UT",2815324,125497,33137663,53949,5256046,0,0,0,572790,330188,1230165,58007,32638,164703,0,40836150
"1140","2011","VA",8110188,431961,19881113,502646,18332373,1406003,25547997,0,0,0,1210389,789638,0,470239,-1469539,66670859
"1141","2011","VT",626450,27565,0,8158,3277,372248,4907355,1815,33185,0,1424733,25448,0,0,0,6776219
"1142","2011","WA",6822112,372287,5228585,37147,4849507,1582250,4806278,840,6262380,0,91817702,168872,297208,159915,51916,115262601
"1143","2011","WI",5708785,263635,39937737,582359,6243336,1031868,11559781,0,1187730,0,2146910,545413,0,54209,0,63289344
"1144","2011","WV",1854982,70891,75964107,188481,251465,235,0,0,1102512,0,1453109,9191,30478,45,0,78999624
"1145","2011","WY",567631,41578,40961449,55450,458930,0,0,0,4611868,0,1223730,0,264937,62107,0,47638471
"1146","2012","AK",731081,61614,684959,1037762,3606037,0,0,0,37393,0,1575045,2565,2658,0,0,6946419
"1147","2012","AL",4817484,187283,45606920,109583,55705000,2768765,40841212,0,0,0,7435223,7789,177652,226543,0,152878688
"1148","2012","AR",2949300,111541,28430930,32560,17117413,1589891,15493131,0,0,0,2198472,70479,0,30392,42410,65005678
"1149","2012","AZ",6556236,266131,40115665,41912,30295010,156697,31933916,955443,531640,0,6716934,53872,0,24459,79445,110904994
"1150","2012","CA",38062780,2121602,1375083,289823,119668329,3797596,18507408,1382300,9754230,12518999,26837370,2513721,1484164,814686,574859,199518567
"1151","2012","CO",5191709,277647,34521020,11045,10524445,267,0,165449,5968643,0,1497209,57722,0,55368,-244468,52556701
"1152","2012","CT",3594362,238322,652886,111733,16537169,736,17077887,0,0,0,312141,665789,0,756487,2716,36117544
"1153","2012","DC",635040,109760,0,9399,62388,0,0,0,0,0,0,0,0,0,0,71787
"1154","2012","DE",916881,60774,1422703,21624,6814727,0,0,22559,3638,0,0,104854,243589,0,0,8633694
"1155","2012","FL",19355257,764646,44286391,1366026,149699641,2057561,17869935,193616,0,0,150511,2272621,6054,3193780,0,221096136
"1156","2012","GA",9919000,434978,40715049,378072,42538601,3107494,33941634,2921,0,0,2236300,168122,0,56055,-837884,122306364
"1157","2012","HI",1392766,72100,1537340,7482760,0,0,0,4608,378234,260997,114581,280976,47036,362736,0,10469269
"1158","2012","IA",3075935,159096,35331351,106557,1940886,0,4346995,0,14032491,0,766191,150934,0,0,0,56675404
"1159","2012","ID",1595590,58545,76737,19,1898167,459581,0,0,1890559,74676,10940405,89686,0,69259,0,15499089
"1160","2012","IL",12873763,712604,80826778,71382,11188975,0,96401309,30657,7726810,0,111208,615193,293590,299461,0,197565363
"1161","2012","IN",6537632,299906,92461192,945765,14470905,0,0,171,3210104,0,433505,336092,2491425,346570,0,114695729
"1162","2012","KS",2885966,141600,27982531,34371,2859812,0,8284924,0,5195306,0,10399,57347,0,0,0,44424691
"1163","2012","KY",4383465,178210,82761668,1536621,2948662,236543,0,0,0,0,2361782,96336,0,8075,0,89949689
"1164","2012","LA",4604744,243308,21421869,3029848,58563756,2366281,15659132,0,0,0,679944,63762,1247401,375714,0,103407706
"1165","2012","MA",6655829,432256,2136922,174494,24672381,658991,5859540,29614,89673,0,912482,1065140,0,906429,-307545,36198121
"1166","2012","MD",5891819,331424,16184773,137305,4944895,158953,13579266,22473,321687,0,1656539,395039,112314,296499,0,37809744
"1167","2012","ME",1328592,52606,45258,83765,6043695,2944950,0,0,886918,0,3732604,266928,0,424478,0,14428596
"1168","2012","MI",9884781,417328,53136432,325143,21748358,1697524,28019714,0,1131688,0,1214854,956227,314755,394663,-773280,108166078
"1169","2012","MN",5380615,294729,22722774,29593,7088205,839246,11943790,0,7615408,0,561022,999217,0,394369,0,52193624
"1170","2012","MO",6025281,265178,72775008,77763,6167164,0,10718329,0,1244778,0,714269,53801,0,19764,33444,91804321
"1171","2012","MS",2986137,102083,7211973,17082,38549893,1492749,7296134,0,0,0,0,16441,0,23,0,54584295
"1172","2012","MT",1005163,42138,13987392,466973,463998,0,0,0,1261752,0,11283465,0,14,341190,0,27804784
"1173","2012","NC",9748181,439332,50932180,178261,19302008,2262087,39385592,139491,0,0,3727938,302342,0,451865,0,116681763
"1174","2012","ND",701705,52197,28214364,33154,21697,0,0,0,5274509,0,2477230,5543,34890,63771,0,36125159
"1175","2012","NE",1855487,102163,25019216,22583,770100,0,5801578,0,1283630,0,1257054,63132,0,0,0,34217293
"1176","2012","NH",1321297,66013,1267717,21650,7049704,1035295,8189181,0,208699,0,1289386,137292,0,65512,0,19264435
"1177","2012","NJ",8876000,518423,1897475,70779,28284904,0,33110224,304326,11568,0,10755,964821,142181,632551,-166176,65263408
"1178","2012","NM",2084594,90535,24994049,46149,8799041,0,0,333797,2225788,0,222819,14266,0,0,0,36635909
"1179","2012","NV",2755245,125205,4079432,18875,25646658,0,0,473417,128788,2347465,2440415,18961,7324,11929,0,35173263
"1180","2012","NY",19607140,1299814,4551039,580284,59462256,487784,40774560,52713,2991580,0,24652495,1660351,0,968133,-412945,135768251
"1181","2012","OH",11550901,544552,85588636,1281132,22665385,350888,17086998,36637,985485,0,414161,365613,958869,11928,0,129745731
"1182","2012","OK",3817059,173911,29301758,10944,39024300,269016,0,0,8157585,0,1145514,94122,0,10058,-116710,77896588
"1183","2012","OR",3898684,196982,2634335,5925,11624688,600112,0,6412,6343468,25651,39410178,231587,0,50359,0,60932715
"1184","2012","PA",12770043,626316,87148205,283393,53062199,533585,75174408,32147,2128658,0,2241920,1764728,597968,895872,-443367,223419715
"1185","2012","RI",1052637,51492,0,17874,8185001,0,0,0,1380,0,4266,100515,0,0,0,8309036
"1186","2012","SC",4722621,175434,28396145,108399,14331879,1940953,51145302,0,0,0,1420272,202520,0,106246,-896033,96755682
"1187","2012","SD",834504,43258,2918756,5718,214101,0,0,0,2914666,0,5980965,0,0,0,0,12034206
"1188","2012","TN",6455177,280843,35419309,144480,8075160,714577,25102101,12183,47492,0,8295660,62206,13486,550,-162939,77724264
"1189","2012","TX",26094422,1440819,138088223,1484204,213901282,983984,38441017,118265,32214173,0,584474,700275,2998816,297797,0,429812510
"1190","2012","US-TOTAL",314112078,16041240,1514042945,23189541,1225894175,37799129,769331249,4326675,140821703,15562426,276240223,19823037,11897585,13787067,-4950496,4047765259
"1191","2012","UT",2855194,129012,30799120,39787,6579604,0,0,1619,703911,334638,747786,59556,3931,133008,0,39402961
